date,id,episode,episodes_on_id,kind,severity,basis,severity_end,basis_end,first_tick,last_tick,n_ticks,lifetime_min,impact_leg,impact_leg_first,n_legs,self_scored,has_plans,late_min,quality,scorable,late_15,impact_trip,mut_kind,mut_severity,mut_basis,mut_impact_leg,mut_n_legs,mut_impact_at
2026-08-01,late_cascade:30372,1,1,late_cascade,critical,clock_only,critical,clock_only,15:03,15:36,12,33,30372,30372,1,1,0,38.5,ok,1,1,return,0,0,0,0,0,0
2026-08-01,late_cascade:30812,1,1,late_cascade,critical,clock_only,critical,clock_only,15:24,15:51,10,27,30812,30812,1,1,0,66.2,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,unassigned:31177,1,1,unassigned,warning,clock_only,warning,clock_only,15:30,15:30,1,0,31177,31177,1,1,0,-2.8,ok,1,0,other,0,0,0,0,0,0
2026-08-01,flight_change:30360,1,2,flight_change,critical,flight,critical,flight,15:48,15:54,3,6,29426,29426,2,0,1,-71.6,ok,1,0,return,0,0,0,0,0,0
2026-08-01,flight_change:17662,1,2,flight_change,critical,flight,critical,flight,15:51,20:39,97,288,32029,29574,2,0,1,-14.0,ok,1,0,arrival,0,0,0,1,0,2
2026-08-01,flight_change:30360,2,2,flight_change,warning,flight,warning,flight,16:09,16:30,8,21,30360,30360,1,1,1,-1.2,ok,1,0,return,0,0,0,0,0,0
2026-08-01,late_cascade:28084,1,1,late_cascade,critical,clock_only,watch,clock_only,16:12,16:57,16,45,28084,28084,1,1,1,86.4,ok,1,1,arrival,0,1,0,1,1,1
2026-08-01,late_cascade:27551,1,1,late_cascade,watch,clock_only,watch,clock_only,16:48,17:00,5,12,27551,27551,1,1,0,,none,0,,other,0,0,0,0,0,0
2026-08-01,unassigned:31907,1,1,unassigned,warning,clock_only,warning,clock_only,16:51,17:45,19,54,31907,31907,1,1,1,69.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,late_cascade:21064,1,1,late_cascade,critical,clock_only,watch,clock_only,16:54,18:18,29,84,21064,21064,1,1,0,122.9,ok,1,1,arrival,0,1,0,0,0,0
2026-08-01,overlap:28084:23779,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,17:00,17:57,20,57,23779,23779,2,0,1,19.7,ok,1,1,return,0,0,0,0,0,0
2026-08-01,overlap:28870:31898,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,17:33,17:45,5,12,31898,31898,2,0,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-01,unassigned:31898,1,1,unassigned,critical,clock_only,critical,clock_only,17:48,18:12,9,24,31898,31898,1,1,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-01,unassigned:30844,1,1,unassigned,warning,clock_only,warning,clock_only,17:51,18:15,9,24,30844,30844,1,1,1,-3.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-01,overrun:21064,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,18:21,18:30,4,9,21064,21064,1,1,1,122.9,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,unassigned:31891,1,1,unassigned,warning,clock_only,warning,clock_only,18:42,18:45,2,3,31891,31891,1,1,1,-107.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-01,late_cascade:31907,1,1,late_cascade,critical,clock_only,critical,clock_only,19:30,19:57,10,27,31907,31907,1,1,0,69.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,late_cascade:24849,1,1,late_cascade,critical,clock_only,critical,clock_only,19:36,20:00,9,24,24849,24849,1,1,0,64.5,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,overrun:29658,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,21:45,21:48,2,3,29658,29658,1,1,1,31.2,ok,1,1,arrival,0,0,0,0,0,0
2026-08-01,overlap:31731:29571,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,22:12,22:18,3,6,29571,29571,2,0,1,-0.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-01,flight_change:17662,2,2,flight_change,critical,flight,critical,flight,22:18,23:00,15,42,29574,29574,2,0,1,116.3,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,flight_change:20084,1,1,flight_change,critical,flight,critical,flight,06:00,11:06,103,306,30402,30402,2,0,1,-1.1,ok,1,0,cruise,0,0,0,0,0,0
2026-08-02,flight_change:24400,1,1,flight_change,critical,flight,critical,flight,06:00,11:39,114,339,28548,28548,2,0,1,-23.7,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:25917,1,1,flight_change,warning,flight,warning,flight,06:00,06:27,10,27,25917,25917,1,1,0,-6.6,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,flight_change:26326,1,1,flight_change,critical,flight,warning,flight,06:00,12:03,122,363,26326,22379,1,1,1,-45.9,ok,1,0,arrival,0,1,0,1,1,1
2026-08-02,flight_change:26460,1,1,flight_change,critical,flight,warning,flight,06:00,14:21,168,501,26460,28601,1,1,1,37.2,ok,1,1,return,0,1,0,2,1,1
2026-08-02,flight_change:28368,1,2,flight_change,critical,flight,critical,flight,06:00,08:27,50,147,20916,20916,2,0,0,-6.6,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:28405,1,1,flight_change,critical,flight,critical,flight,06:00,11:21,108,321,30947,30947,2,0,0,-37.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:28684,1,1,flight_change,critical,flight,critical,flight,06:00,08:24,49,144,28736,28736,2,0,0,-6.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:29577,1,1,flight_change,warning,flight,warning,flight,06:00,14:15,166,495,29577,29577,1,1,1,-6.1,ok,1,0,other,0,0,0,0,0,0
2026-08-02,flight_change:29636,1,2,flight_change,critical,flight,critical,flight,06:00,11:18,107,318,30950,30950,2,0,0,,none,0,,return,0,0,0,0,0,0
2026-08-02,flight_change:29799,1,1,flight_change,critical,flight,critical,flight,06:00,11:21,108,321,27120,22747,2,0,1,13.0,ok,1,0,arrival,0,0,0,1,0,1
2026-08-02,flight_change:30402,1,1,flight_change,critical,flight,critical,flight,06:00,11:03,102,303,26570,26570,2,0,1,-16.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:30732,1,1,flight_change,critical,flight,critical,flight,06:00,11:12,105,312,30499,30499,2,0,1,72.1,ok,1,1,return,0,0,0,0,0,0
2026-08-02,flight_change:30740,1,1,flight_change,critical,flight,critical,flight,06:00,10:03,82,243,30618,30618,2,0,0,-30.1,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:31129,1,1,flight_change,critical,flight,warning,flight,06:00,14:09,164,489,31129,30891,1,1,1,1.1,ok,1,0,arrival,0,1,0,3,1,3
2026-08-02,flight_change:31469,1,1,flight_change,critical,flight,critical,flight,06:00,11:21,108,321,30891,30805,2,0,1,-23.2,ok,1,0,return,0,0,0,2,0,2
2026-08-02,overlap:22379:31185,1,3,overlap,critical,clock_only,critical,clock_only,06:00,10:45,96,285,31185,31185,2,0,0,-19.9,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:24943,1,1,late_cascade,critical,clock_only,critical,clock_only,07:57,08:03,3,6,24943,24943,1,1,0,46.1,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,late_cascade:30804,1,1,late_cascade,critical,clock_only,critical,clock_only,08:03,08:15,5,12,30804,30804,1,1,0,15.8,ok,1,1,other,0,0,0,0,0,0
2026-08-02,late_cascade:30967,1,1,late_cascade,critical,clock_only,critical,clock_only,08:09,08:18,4,9,30967,30967,1,1,0,50.3,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,unassigned:28736,1,1,unassigned,critical,clock_only,critical,clock_only,08:27,08:27,1,0,28736,28736,1,1,1,-6.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,overlap:30804:28736,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,08:30,08:51,8,21,28736,28736,2,0,1,-6.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:29576,1,1,late_cascade,critical,clock_only,critical,clock_only,08:33,08:36,2,3,29576,29576,1,1,0,,none,0,,other,0,0,0,0,0,0
2026-08-02,overrun:30515,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,08:54,09:00,3,6,30515,30515,1,1,0,-25.4,ok,1,0,cruise,0,0,0,0,0,0
2026-08-02,unassigned:26334,1,1,unassigned,warning,clock_only,critical,clock_only,08:54,09:03,4,9,26334,26334,1,1,1,59.9,ok,1,1,cruise,0,1,0,0,0,0
2026-08-02,late_cascade:31114,1,1,late_cascade,critical,clock_only,critical,clock_only,10:03,10:24,8,21,31114,31114,1,1,0,24.6,ok,1,1,return,0,0,0,0,0,0
2026-08-02,late_cascade:31305,1,1,late_cascade,critical,clock_only,watch,clock_only,10:03,11:03,21,60,31305,31305,1,1,0,63.4,ok,1,1,cruise,0,1,0,0,0,0
2026-08-02,flight_change:26570,1,1,flight_change,warning,flight,warning,flight,10:06,11:03,20,57,26570,26570,1,1,0,-16.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,overlap:31114:26996,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,10:27,10:51,9,24,26996,26996,2,0,0,48.0,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,flight_change:31379,1,1,flight_change,warning,flight,critical,flight,11:03,11:45,15,42,20916,31379,2,0,1,-6.6,ok,1,0,return,0,1,0,4,1,4
2026-08-02,overlap:27832:28601,1,1,overlap,critical,clock_only,critical,clock_only,11:03,12:21,27,78,28601,28601,2,0,1,11.5,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:26761,1,1,flight_change,critical,flight,critical,flight,11:24,16:30,103,306,30947,30947,2,0,1,-37.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:26996,1,1,late_cascade,critical,clock_only,critical,clock_only,11:24,11:30,3,6,26996,26996,1,1,0,48.0,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,flight_change:28368,2,2,flight_change,critical,flight,critical,flight,11:42,12:06,9,24,28548,28548,2,0,1,-23.7,ok,1,0,return,0,0,0,0,0,0
2026-08-02,overlap:22379:31185,2,3,overlap,critical,clock_only,critical,clock_only,12:06,13:39,32,93,31185,31185,2,0,1,-19.9,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:28203,1,1,flight_change,critical,flight,critical,flight,12:27,13:00,12,33,29140,29140,2,0,1,-8.4,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,overlap:30735:26570,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,13:09,14:12,22,63,26570,26570,2,0,1,-16.8,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:29577,1,1,late_cascade,critical,clock_only,watch,clock_only,13:30,14:15,16,45,29577,29264,1,1,0,-6.1,ok,1,0,other,0,1,0,2,2,1
2026-08-02,overlap:22379:31185,3,3,overlap,critical,clock_only,critical,clock_only,13:45,13:45,1,0,31185,31185,2,0,1,-19.9,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:26460,1,1,late_cascade,critical,clock_only,critical,clock_only,13:48,14:21,12,33,30499,26460,2,0,1,72.1,ok,1,1,return,0,0,0,1,1,1
2026-08-02,late_cascade:28601,1,1,late_cascade,critical,clock_only,critical,clock_only,14:03,14:09,3,6,28601,28601,1,1,0,11.5,ok,1,0,return,0,0,0,0,0,0
2026-08-02,unassigned:31379,1,1,unassigned,warning,clock_only,warning,clock_only,14:12,14:12,1,0,31379,31379,1,1,1,6.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,late_cascade:27682,1,1,late_cascade,watch,clock_only,watch,clock_only,14:18,14:30,5,12,27682,27682,1,1,0,-1.8,ok,1,0,cruise,0,0,0,0,0,0
2026-08-02,late_cascade:29264,1,1,late_cascade,critical,clock_only,critical,clock_only,14:18,14:30,5,12,27377,29264,2,0,0,-6.5,ok,1,0,return,0,0,0,1,1,1
2026-08-02,flight_change:29636,2,2,flight_change,critical,flight,critical,flight,14:21,14:24,2,3,27377,27377,2,0,0,-6.5,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:28794,1,1,flight_change,critical,flight,critical,flight,14:24,17:30,63,186,28548,28548,2,0,1,-23.7,ok,1,0,return,0,0,0,0,0,0
2026-08-02,overlap:26460:30499,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,14:24,14:48,9,24,30499,30499,2,0,1,72.1,ok,1,1,return,0,0,0,0,0,0
2026-08-02,overlap:29264:27377,1,1,overlap,critical,clock_only,critical,recorded_pickup,14:27,14:33,3,6,27377,27377,2,0,0,-6.5,ok,1,0,return,0,0,1,0,0,0
2026-08-02,late_cascade:30499,1,1,late_cascade,critical,clock_only,watch,clock_only,14:54,16:00,23,66,30499,30499,1,1,0,72.1,ok,1,1,return,0,1,0,0,0,0
2026-08-02,flight_change:27120,1,2,flight_change,critical,flight,critical,flight,14:57,14:57,1,0,31185,31185,2,0,1,-19.9,ok,1,0,return,0,0,0,0,0,0
2026-08-02,late_cascade:29140,1,1,late_cascade,watch,clock_only,watch,clock_only,15:36,15:51,6,15,29140,29140,1,1,0,-8.4,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,overrun:27377,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,16:12,16:33,8,21,27377,27377,1,1,1,-6.5,ok,1,0,return,0,0,0,0,0,0
2026-08-02,flight_change:27120,2,2,flight_change,critical,flight,critical,flight,16:33,16:45,5,12,26761,26761,2,0,1,-14.3,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,late_cascade:22747,1,1,late_cascade,critical,clock_only,watch,clock_only,17:27,19:39,45,132,22747,22747,1,1,0,108.6,ok,1,1,arrival,0,1,0,0,0,0
2026-08-02,flight_change:31294,1,1,flight_change,critical,flight,critical,flight,17:30,17:30,1,0,28368,28368,2,0,1,-41.8,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,overlap:30947:26761,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,17:39,18:15,13,36,26761,26761,2,0,1,-14.3,ok,1,0,arrival,0,0,0,0,0,0
2026-08-02,late_cascade:30950,1,1,late_cascade,critical,clock_only,critical,clock_only,17:48,17:54,3,6,29578,29578,2,0,1,-10.4,ok,1,0,other,0,0,0,0,0,0
2026-08-02,late_cascade:31915,1,1,late_cascade,critical,clock_only,critical,clock_only,18:24,18:51,10,27,31915,31915,1,1,0,69.0,ok,1,1,arrival,0,0,0,0,0,0
2026-08-02,overrun:29578,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,19:39,19:39,1,0,29578,29578,1,1,1,-10.4,ok,1,0,other,0,0,0,0,0,0
2026-08-02,overrun:22747,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,19:48,19:48,1,0,22747,22747,1,1,1,108.6,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,flight_change:22792,1,1,flight_change,critical,flight,warning,flight,06:00,13:57,160,477,22792,20648,1,1,1,-66.5,ok,1,0,arrival,0,1,0,1,1,1
2026-08-03,flight_change:24632,1,1,flight_change,critical,flight,critical,flight,06:00,14:09,164,489,31754,31754,2,0,1,25.1,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,flight_change:27858,1,1,flight_change,critical,flight,critical,flight,06:00,10:24,89,264,27659,27659,2,0,1,-4.6,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,flight_change:29902,1,1,flight_change,critical,flight,critical,flight,06:00,17:39,234,699,24640,24640,2,0,1,2.8,ok,1,0,arrival,0,0,0,1,0,1
2026-08-03,flight_change:31291,1,1,flight_change,critical,flight,critical,flight,06:00,19:18,267,798,31644,31644,2,0,1,,none,0,,other,0,0,0,0,0,0
2026-08-03,flight_change:31823,1,1,flight_change,warning,flight,critical,flight,06:00,14:06,163,486,20648,31823,2,0,1,7.8,ok,1,0,arrival,0,1,0,1,1,1
2026-08-03,flight_change:31847,1,1,flight_change,critical,flight,critical,flight,06:00,15:00,181,540,29581,29581,2,0,1,-8.7,ok,1,0,other,0,0,0,0,0,0
2026-08-03,flight_change:31899,1,1,flight_change,critical,flight,critical,flight,06:00,08:48,57,168,30579,30579,2,0,0,-9.5,ok,1,0,return,0,0,0,0,0,0
2026-08-03,flight_change:32026,1,1,flight_change,critical,flight,critical,flight,06:00,11:00,101,300,29162,29162,2,0,1,-14.5,ok,1,0,return,0,0,0,0,0,0
2026-08-03,flight_change:32288,1,1,flight_change,warning,flight,warning,flight,06:00,14:51,178,531,32288,32288,1,1,1,8.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,late_cascade:32159,1,1,late_cascade,critical,clock_only,critical,clock_only,06:00,06:03,2,3,32159,32159,1,1,0,34.7,ok,1,1,return,0,0,0,0,0,0
2026-08-03,overlap:24604:29526,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,08:24,49,144,29526,29526,2,0,1,-10.4,ok,1,0,cruise,0,0,1,0,0,0
2026-08-03,overlap:30328:27874,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,12:27,130,387,27874,27874,2,0,1,-17.8,ok,1,0,return,0,0,1,0,0,0
2026-08-03,overlap:31558:19768,1,1,overlap,critical,clock_only,critical,clock_only,06:00,08:00,41,120,19768,19768,2,0,1,-12.3,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,overlap:30867:25954,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,06:15,07:06,18,51,25954,25954,2,0,0,-9.7,ok,1,0,return,0,0,0,0,0,0
2026-08-03,late_cascade:24604,1,1,late_cascade,critical,clock_only,critical,clock_only,07:09,07:12,2,3,29526,29526,2,0,1,-10.4,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,late_cascade:29579,1,1,late_cascade,critical,clock_only,watch,clock_only,07:51,08:42,18,51,29579,31995,1,1,1,-3.3,ok,1,0,other,0,1,0,2,2,1
2026-08-03,late_cascade:25745,1,1,late_cascade,watch,clock_only,watch,clock_only,08:18,08:27,4,9,25745,25745,1,1,0,-31.1,ok,1,0,return,0,0,0,0,0,0
2026-08-03,overlap:25745:30328,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,08:30,10:27,40,117,30328,30328,2,0,0,-17.9,ok,1,0,return,0,0,0,0,0,0
2026-08-03,overlap:29579:26226,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,08:45,09:51,23,66,26226,26226,2,0,0,-11.8,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,unassigned:31899,1,1,unassigned,warning,clock_only,warning,clock_only,08:51,09:27,13,36,31899,31899,1,1,0,,none,0,,arrival,0,0,0,0,0,0
2026-08-03,flight_change:25845,1,1,flight_change,critical,flight,critical,flight,08:57,10:06,24,69,32318,32318,2,0,1,-8.4,ok,1,0,return,0,0,0,0,0,0
2026-08-03,flight_change:31041,1,3,flight_change,warning,flight,warning,flight,08:57,08:57,1,0,31041,31041,1,1,0,-10.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,unassigned:32317,1,1,unassigned,warning,clock_only,warning,clock_only,09:00,09:18,7,18,32317,32317,1,1,0,-2.5,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,overlap:29723:32052,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,09:15,10:12,20,57,32052,32052,2,0,0,-4.6,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,overlap:32317:15932,1,1,overlap,critical,clock_only,critical,recorded_pickup,09:21,11:57,53,156,15932,15932,2,0,1,-11.5,ok,1,0,cruise,0,0,1,0,0,0
2026-08-03,flight_change:31041,2,3,flight_change,critical,flight,critical,flight,09:24,10:21,20,57,31016,31016,2,0,0,9.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,overlap:32326:23025,1,1,overlap,critical,clock_only,critical,clock_only,09:45,09:57,5,12,23025,23025,2,0,1,3.6,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,late_cascade:31281,1,1,late_cascade,watch,clock_only,watch,clock_only,09:48,10:12,9,24,31281,31281,1,1,0,11.7,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,overlap:32318:25845,1,1,overlap,critical,clock_only,critical,clock_only,10:09,12:03,39,114,25845,25845,2,0,1,20.6,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,overlap:31281:27659,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,10:27,11:27,21,60,27659,27659,2,0,1,-4.6,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,late_cascade:30328,1,1,late_cascade,critical,clock_only,watch,clock_only,10:33,11:21,17,48,30328,27874,1,1,1,-17.9,ok,1,0,return,0,1,0,1,1,1
2026-08-03,late_cascade:32317,1,1,late_cascade,critical,clock_only,critical,clock_only,11:03,11:15,5,12,15932,15932,2,0,1,-11.5,ok,1,0,cruise,0,0,0,0,0,0
2026-08-03,late_cascade:27659,1,1,late_cascade,critical,clock_only,critical,clock_only,11:57,12:12,6,15,25845,25845,2,0,1,20.6,ok,1,1,arrival,0,0,0,0,1,1
2026-08-03,unassigned:32352,1,1,unassigned,warning,clock_only,warning,clock_only,12:06,12:06,1,0,32352,32352,1,1,0,17.6,ok,1,1,return,0,0,0,0,0,0
2026-08-03,flight_change:30956,1,1,flight_change,critical,flight,critical,flight,12:09,12:33,9,24,32352,32352,2,0,1,17.6,ok,1,1,return,0,0,0,0,0,0
2026-08-03,overlap:27659:25845,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,12:15,13:51,33,96,25845,25845,2,0,1,20.6,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,overrun:27877,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,12:30,12:51,8,21,27877,27877,1,1,0,54.2,ok,1,1,cruise,0,0,0,0,0,0
2026-08-03,overlap:32352:31647,1,1,overlap,critical,clock_only,critical,clock_only,13:12,13:42,11,30,31647,31647,2,0,1,-24.6,ok,1,0,return,0,0,0,0,0,0
2026-08-03,late_cascade:32352,1,1,late_cascade,critical,clock_only,critical,clock_only,13:45,13:45,1,0,32352,32352,1,1,0,17.6,ok,1,1,return,0,0,0,0,0,0
2026-08-03,overrun:29580,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,13:54,13:57,2,3,29580,29580,1,1,1,-9.0,ok,1,0,other,0,0,0,0,0,0
2026-08-03,overrun:32352,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,14:27,14:27,1,0,32352,32352,1,1,1,17.6,ok,1,1,return,0,0,0,0,0,0
2026-08-03,flight_change:31041,3,3,flight_change,critical,flight,critical,flight,15:03,18:24,68,201,22811,22811,2,0,1,-12.2,ok,1,0,return,0,0,0,0,0,0
2026-08-03,unassigned:24640,1,1,unassigned,warning,clock_only,warning,clock_only,17:45,17:48,2,3,24640,24640,1,1,1,2.8,ok,1,0,arrival,0,0,0,0,0,0
2026-08-03,overlap:31041:22811,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,18:27,19:27,21,60,22811,22811,2,0,1,-12.2,ok,1,0,return,0,0,0,0,0,0
2026-08-03,late_cascade:31796,1,1,late_cascade,watch,clock_only,watch,clock_only,19:27,19:42,6,15,31796,31796,1,1,0,18.7,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,overrun:31847,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,20:00,20:21,8,21,31847,31847,1,1,1,41.1,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,late_cascade:31291,1,1,late_cascade,watch,clock_only,watch,clock_only,20:33,20:39,3,6,31291,31291,1,1,0,23.8,ok,1,1,arrival,0,0,0,0,0,0
2026-08-03,overrun:31291,1,1,overrun,warning,recorded_pickup,warning,recorded_pickup,21:30,21:51,8,21,31291,31291,1,1,1,23.8,ok,1,1,arrival,0,0,0,0,0,0
2026-08-04,flight_change:22276,1,1,flight_change,critical,flight,critical,flight,06:00,11:57,120,357,31188,31188,2,0,1,7.1,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,flight_change:28812,1,2,flight_change,critical,flight,critical,flight,06:00,10:54,99,294,31928,31928,2,0,1,-16.0,ok,1,0,arrival,0,0,0,1,0,1
2026-08-04,flight_change:31877,1,1,flight_change,critical,flight,warning,flight,06:00,17:42,235,702,31877,31181,1,1,1,35.8,ok,1,1,arrival,0,1,0,2,1,2
2026-08-04,overlap:29582:30739,1,1,overlap,critical,clock_only,critical,recorded_pickup,06:00,12:27,130,387,30739,30739,2,0,1,-4.7,ok,1,0,return,0,0,1,0,0,0
2026-08-04,overlap:31253:29469,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,08:09,09:12,22,63,29469,29469,2,0,1,1.2,ok,1,0,arrival,0,0,0,0,0,1
2026-08-04,flight_change:29889,1,1,flight_change,critical,flight,critical,flight,09:21,09:21,1,0,30553,30553,2,0,1,13.2,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,flight_change:31401,1,1,flight_change,critical,flight,critical,flight,09:24,09:36,5,12,29889,29889,2,0,1,-15.8,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,flight_change:32021,1,1,flight_change,critical,flight,critical,flight,09:24,10:54,31,90,31525,31525,2,0,1,11.9,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,flight_change:29558,1,1,flight_change,warning,flight,warning,flight,09:39,11:15,33,96,29558,29558,1,1,1,24.0,ok,1,1,arrival,0,0,0,0,0,0
2026-08-04,late_cascade:28596,1,1,late_cascade,critical,clock_only,critical,clock_only,09:39,09:45,3,6,30090,30090,2,0,1,56.8,ok,1,1,arrival,0,0,0,0,0,0
2026-08-04,overlap:26529:20568,1,1,overlap,critical,clock_only,critical,clock_only,09:39,10:18,14,39,20568,20568,2,0,1,-2.7,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,late_cascade:31996,1,1,late_cascade,watch,clock_only,watch,clock_only,09:48,09:57,4,9,31996,31996,1,1,0,-6.7,ok,1,0,other,0,0,0,0,0,0
2026-08-04,overlap:28596:30090,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,09:48,09:51,2,3,30090,30090,2,0,1,56.8,ok,1,1,arrival,0,0,0,0,0,0
2026-08-04,overlap:31996:26529,1,1,overlap,warning,recorded_pickup,warning,recorded_pickup,10:00,10:18,7,18,26529,26529,2,0,0,-20.4,ok,1,0,return,0,0,0,0,0,0
2026-08-04,overrun:31917,1,1,overrun,warning,recorded_pickup,critical,recorded_pickup,10:12,10:42,11,30,29931,31917,3,0,1,15.5,ok,1,1,arrival,0,1,0,2,2,1
2026-08-04,flight_change:28812,2,2,flight_change,critical,flight,critical,flight,11:09,11:45,13,36,27534,27534,2,0,1,-33.8,ok,1,0,return,0,0,0,0,0,0
2026-08-04,flight_change:29931,1,1,flight_change,critical,flight,critical,flight,11:09,11:51,15,42,17995,17995,2,0,1,-46.5,ok,1,0,return,0,0,0,0,0,0
2026-08-04,overlap:32453:28812,1,1,overlap,critical,clock_only,critical,clock_only,11:09,11:45,13,36,28812,28812,2,0,1,,none,0,,arrival,0,0,0,0,0,0
2026-08-04,late_cascade:29582,1,1,late_cascade,critical,clock_only,critical,clock_only,11:33,11:42,4,9,27534,27534,5,0,1,-33.8,ok,1,0,return,0,0,0,0,0,0
2026-08-04,late_cascade:32021,1,1,late_cascade,critical,clock_only,critical,clock_only,12:03,12:06,2,3,31525,31525,2,0,1,11.9,ok,1,0,arrival,0,0,0,0,0,0
2026-08-04,overlap:32021:31525,1,1,overlap,critical,recorded_pickup,critical,recorded_pickup,12:09,12:57,17,48,31525,31525,2,0,1,11.9,ok,1,0,arrival,0,0,0,0,0,1
2026-08-04,late_cascade:30739,1,1,late_cascade,critical,clock_only,critical,clock_only,12:33,12:33,1,0,32453,32453,2,0,1,0.6,ok,1,0,return,0,0,0,0,0,0
