date,tick,estimates,ms,cards,error
2026-08-09,09:15,live,65,7,
2026-08-09,09:00,live,66,8,
2026-08-09,08:45,live,55,11,
2026-08-09,08:30,live,77,13,
2026-08-09,08:15,live,53,11,
2026-08-09,08:00,live,197,9,
2026-08-09,07:45,live,187,10,
2026-08-09,07:30,live,216,11,
2026-08-09,07:15,live,171,13,
2026-08-09,07:00,live,318,12,
2026-08-09,06:45,live,289,11,
2026-08-09,06:30,live,324,10,
2026-08-09,06:15,live,292,10,
2026-08-09,06:00,live,292,10,
2026-08-09,23:00,masked,39,0,
2026-08-09,22:45,masked,63,0,
2026-08-09,22:30,masked,38,0,
2026-08-09,22:15,masked,37,0,
2026-08-09,22:00,masked,38,0,
2026-08-09,21:45,masked,64,0,
2026-08-09,21:30,masked,38,0,
2026-08-09,21:15,masked,37,1,
2026-08-09,21:00,masked,38,1,
2026-08-09,20:45,masked,64,0,
2026-08-09,20:30,masked,37,0,
2026-08-09,20:15,masked,38,0,
2026-08-09,20:00,masked,38,0,
2026-08-09,19:45,masked,64,0,
2026-08-09,19:30,masked,38,0,
2026-08-09,19:15,masked,38,0,
2026-08-09,19:00,masked,67,1,
2026-08-09,18:45,masked,93,1,
2026-08-09,18:30,masked,67,1,
2026-08-09,18:15,masked,67,1,
2026-08-09,18:00,masked,79,2,
2026-08-09,17:45,masked,94,1,
2026-08-09,17:30,masked,68,2,
2026-08-09,17:15,masked,68,2,
2026-08-09,17:00,masked,68,2,
2026-08-09,16:45,masked,96,3,
2026-08-09,16:30,masked,70,2,
2026-08-09,16:15,masked,68,1,
2026-08-09,16:00,masked,68,1,
2026-08-09,15:45,masked,95,1,
2026-08-09,15:30,masked,68,2,
2026-08-09,15:15,masked,68,2,
2026-08-09,15:00,masked,72,2,
2026-08-09,14:45,masked,98,3,
2026-08-09,14:30,masked,61,2,
2026-08-09,14:15,masked,61,2,
2026-08-09,14:00,masked,66,2,
2026-08-09,13:45,masked,92,3,
2026-08-09,13:30,masked,64,3,
2026-08-09,13:15,masked,64,3,
2026-08-09,13:00,masked,63,2,
2026-08-09,12:45,masked,89,2,
2026-08-09,12:30,masked,63,2,
2026-08-09,12:15,masked,62,2,
2026-08-09,12:00,masked,62,2,
2026-08-09,11:45,masked,87,3,
2026-08-09,11:30,masked,61,3,
2026-08-09,11:15,masked,63,2,
2026-08-09,11:00,masked,63,4,
2026-08-09,10:45,masked,97,5,
2026-08-09,10:30,masked,66,4,
2026-08-09,10:15,masked,66,7,
2026-08-09,10:00,masked,66,7,
2026-08-09,09:45,masked,90,6,
2026-08-09,09:30,masked,64,6,
2026-08-09,09:15,masked,64,6,
2026-08-09,09:00,masked,64,7,
2026-08-09,08:45,masked,52,10,
2026-08-09,08:30,masked,79,12,
2026-08-09,08:15,masked,53,10,
2026-08-09,08:00,masked,67,8,
2026-08-09,07:45,masked,65,9,
2026-08-09,07:30,masked,107,10,
2026-08-09,07:15,masked,76,12,
2026-08-09,07:00,masked,214,11,
2026-08-09,06:45,masked,187,10,
2026-08-09,06:30,masked,214,9,
2026-08-09,06:15,masked,183,9,
2026-08-09,06:00,masked,182,9,
2026-08-10,23:00,live,37,0,
2026-08-10,22:45,live,58,0,
2026-08-10,22:30,live,33,0,
2026-08-10,22:15,live,33,0,
2026-08-10,22:00,live,33,0,
2026-08-10,21:45,live,33,0,
2026-08-10,21:30,live,59,0,
2026-08-10,21:15,live,33,0,
2026-08-10,21:00,live,33,0,
2026-08-10,20:45,live,33,0,
2026-08-10,20:30,live,33,0,
2026-08-10,20:15,live,58,0,
2026-08-10,20:00,live,33,0,
2026-08-10,19:45,live,33,0,
2026-08-10,19:30,live,33,0,
2026-08-10,19:15,live,59,0,
2026-08-10,19:00,live,33,0,
2026-08-10,18:45,live,33,0,
2026-08-10,18:30,live,34,0,
2026-08-10,18:15,live,33,0,
2026-08-10,18:00,live,59,0,
2026-08-10,17:45,live,34,0,
2026-08-10,17:30,live,33,0,
2026-08-10,17:15,live,33,0,
2026-08-10,17:00,live,33,0,
2026-08-10,16:45,live,59,0,
2026-08-10,16:30,live,33,0,
2026-08-10,16:15,live,33,0,
2026-08-10,16:00,live,33,0,
2026-08-10,15:45,live,34,0,
2026-08-10,15:30,live,61,0,
2026-08-10,15:15,live,34,0,
2026-08-10,15:00,live,34,1,
2026-08-10,14:45,live,34,1,
2026-08-10,14:30,live,37,3,
2026-08-10,14:15,live,62,3,
2026-08-10,14:00,live,37,1,
2026-08-10,13:45,live,40,2,
2026-08-10,13:30,live,40,4,
2026-08-10,13:15,live,44,6,
2026-08-10,13:00,live,67,4,
2026-08-10,12:45,live,42,4,
2026-08-10,12:30,live,44,4,
2026-08-10,12:15,live,42,4,
2026-08-10,12:00,live,40,4,
2026-08-10,11:45,live,73,5,
2026-08-10,11:30,live,47,2,
2026-08-10,11:15,live,53,5,
2026-08-10,11:00,live,45,5,
2026-08-10,10:45,live,48,6,
2026-08-10,10:30,live,84,6,
2026-08-10,10:15,live,40,6,
2026-08-10,10:00,live,48,6,
2026-08-10,09:45,live,132,5,
2026-08-10,09:30,live,46,6,
2026-08-10,09:15,live,70,6,
2026-08-10,09:00,live,96,7,
2026-08-10,08:45,live,125,9,
2026-08-10,08:30,live,133,8,
2026-08-10,08:15,live,156,8,
2026-08-10,08:00,live,177,8,
2026-08-10,07:45,live,104,8,
2026-08-10,07:30,live,80,7,
2026-08-10,07:15,live,86,6,
2026-08-10,07:00,live,85,6,
2026-08-10,06:45,live,110,7,
2026-08-10,06:30,live,89,7,
2026-08-10,06:15,live,84,5,
2026-08-10,06:00,live,85,4,
2026-08-10,23:00,masked,34,0,
2026-08-10,22:45,masked,59,0,
2026-08-10,22:30,masked,33,0,
2026-08-10,22:15,masked,33,0,
2026-08-10,22:00,masked,33,0,
2026-08-10,21:45,masked,33,0,
2026-08-10,21:30,masked,61,0,
2026-08-10,21:15,masked,33,0,
2026-08-10,21:00,masked,33,0,
2026-08-10,20:45,masked,34,0,
2026-08-10,20:30,masked,33,0,
2026-08-10,20:15,masked,60,0,
2026-08-10,20:00,masked,33,0,
2026-08-10,19:45,masked,33,0,
2026-08-10,19:30,masked,33,0,
2026-08-10,19:15,masked,57,0,
2026-08-10,19:00,masked,33,0,
2026-08-10,18:45,masked,34,0,
2026-08-10,18:30,masked,33,0,
2026-08-10,18:15,masked,33,0,
2026-08-10,18:00,masked,60,0,
2026-08-10,17:45,masked,33,0,
2026-08-10,17:30,masked,33,0,
2026-08-10,17:15,masked,33,0,
2026-08-10,17:00,masked,33,0,
2026-08-10,16:45,masked,59,0,
2026-08-10,16:30,masked,33,0,
2026-08-10,16:15,masked,33,0,
2026-08-10,16:00,masked,33,0,
2026-08-10,15:45,masked,33,0,
2026-08-10,15:30,masked,59,0,
2026-08-10,15:15,masked,34,0,
2026-08-10,15:00,masked,34,1,
2026-08-10,14:45,masked,34,1,
2026-08-10,14:30,masked,37,3,
2026-08-10,14:15,masked,62,3,
2026-08-10,14:00,masked,36,1,
2026-08-10,13:45,masked,39,2,
2026-08-10,13:30,masked,40,4,
2026-08-10,13:15,masked,45,7,
2026-08-10,13:00,masked,71,5,
2026-08-10,12:45,masked,46,5,
2026-08-10,12:30,masked,47,5,
2026-08-10,12:15,masked,41,4,
2026-08-10,12:00,masked,40,4,
2026-08-10,11:45,masked,73,5,
2026-08-10,11:30,masked,47,2,
2026-08-10,11:15,masked,52,5,
2026-08-10,11:00,masked,43,5,
2026-08-10,10:45,masked,48,6,
2026-08-10,10:30,masked,80,6,
2026-08-10,10:15,masked,40,6,
2026-08-10,10:00,masked,45,6,
2026-08-10,09:45,masked,130,5,
2026-08-10,09:30,masked,47,6,
2026-08-10,09:15,masked,69,6,
2026-08-10,09:00,masked,93,7,
2026-08-10,08:45,masked,124,9,
2026-08-10,08:30,masked,133,8,
2026-08-10,08:15,masked,156,8,
2026-08-10,08:00,masked,177,8,
2026-08-10,07:45,masked,105,8,
2026-08-10,07:30,masked,80,7,
2026-08-10,07:15,masked,85,6,
2026-08-10,07:00,masked,85,6,
2026-08-10,06:45,masked,110,7,
2026-08-10,06:30,masked,89,7,
2026-08-10,06:15,masked,84,5,
2026-08-10,06:00,masked,83,4,
2026-08-11,23:00,live,31,0,
2026-08-11,22:45,live,53,0,
2026-08-11,22:30,live,28,0,
2026-08-11,22:15,live,28,0,
2026-08-11,22:00,live,28,0,
2026-08-11,21:45,live,28,0,
2026-08-11,21:30,live,28,0,
2026-08-11,21:15,live,28,1,
2026-08-11,21:00,live,54,0,
2026-08-11,20:45,live,28,0,
2026-08-11,20:30,live,28,1,
2026-08-11,20:15,live,28,0,
2026-08-11,20:00,live,28,0,
2026-08-11,19:45,live,28,0,
2026-08-11,19:30,live,53,0,
2026-08-11,19:15,live,28,1,
2026-08-11,19:00,live,28,0,
2026-08-11,18:45,live,32,1,
2026-08-11,18:30,live,28,0,
2026-08-11,18:15,live,28,0,
2026-08-11,18:00,live,53,0,
2026-08-11,17:45,live,28,0,
2026-08-11,17:30,live,32,1,
2026-08-11,17:15,live,32,2,
2026-08-11,17:00,live,45,3,
2026-08-11,16:45,live,43,3,
2026-08-11,16:30,live,68,3,
2026-08-11,16:15,live,43,3,
2026-08-11,16:00,live,42,3,
2026-08-11,15:45,live,43,2,
2026-08-11,15:30,live,43,2,
2026-08-11,15:15,live,44,3,
2026-08-11,15:00,live,70,2,
2026-08-11,14:45,live,45,3,
2026-08-11,14:30,live,45,3,
2026-08-11,14:15,live,45,3,
2026-08-11,14:00,live,45,4,
2026-08-11,13:45,live,46,4,
2026-08-11,13:30,live,82,4,
2026-08-11,13:15,live,53,5,
2026-08-11,13:00,live,215,4,
2026-08-11,12:45,live,367,5,
2026-08-11,12:30,live,158,5,
2026-08-11,12:15,live,51,4,
2026-08-11,12:00,live,76,5,
2026-08-11,11:45,live,51,6,
2026-08-11,11:30,live,51,6,
2026-08-11,11:15,live,59,5,
2026-08-11,11:00,live,96,6,
2026-08-11,10:45,live,93,8,
2026-08-11,10:30,live,162,5,
2026-08-11,10:15,live,148,6,
2026-08-11,10:00,live,106,5,
2026-08-11,09:45,live,131,9,
2026-08-11,09:30,live,177,8,
2026-08-11,09:15,live,252,10,
2026-08-11,09:00,live,190,10,
2026-08-11,08:45,live,200,10,
2026-08-11,08:30,live,115,10,
2026-08-11,08:15,live,115,10,
2026-08-11,08:00,live,124,11,
2026-08-11,07:45,live,334,9,
2026-08-11,07:30,live,137,10,
2026-08-11,07:15,live,108,10,
2026-08-11,07:00,live,163,10,
2026-08-11,06:45,live,161,10,
2026-08-11,06:30,live,160,10,
2026-08-11,06:15,live,107,12,
2026-08-11,06:00,live,128,12,
2026-08-11,23:00,masked,28,1,
2026-08-11,22:45,masked,27,0,
2026-08-11,22:30,masked,28,0,
2026-08-11,22:15,masked,27,0,
2026-08-11,22:00,masked,28,0,
2026-08-11,21:45,masked,53,0,
2026-08-11,21:30,masked,27,0,
2026-08-11,21:15,masked,28,1,
2026-08-11,21:00,masked,27,0,
2026-08-11,20:45,masked,28,0,
2026-08-11,20:30,masked,28,1,
2026-08-11,20:15,masked,28,0,
2026-08-11,20:00,masked,54,0,
2026-08-11,19:45,masked,28,0,
2026-08-11,19:30,masked,28,1,
2026-08-11,19:15,masked,28,1,
2026-08-11,19:00,masked,28,0,
2026-08-11,18:45,masked,31,1,
2026-08-11,18:30,masked,53,0,
2026-08-11,18:15,masked,28,0,
2026-08-11,18:00,masked,28,0,
2026-08-11,17:45,masked,28,0,
2026-08-11,17:30,masked,33,1,
2026-08-11,17:15,masked,32,2,
2026-08-11,17:00,masked,58,3,
2026-08-11,16:45,masked,33,3,
2026-08-11,16:30,masked,33,3,
2026-08-11,16:15,masked,33,3,
2026-08-11,16:00,masked,33,3,
2026-08-11,15:45,masked,33,2,
2026-08-11,15:30,masked,58,2,
2026-08-11,15:15,masked,34,3,
2026-08-11,15:00,masked,35,2,
2026-08-11,14:45,masked,38,5,
2026-08-11,14:30,masked,38,4,
2026-08-11,14:15,masked,38,4,
2026-08-11,14:00,masked,64,5,
2026-08-11,13:45,masked,39,5,
2026-08-11,13:30,masked,54,6,
2026-08-11,13:15,masked,45,7,
2026-08-11,13:00,masked,200,6,
2026-08-11,12:45,masked,359,7,
2026-08-11,12:30,masked,182,7,
2026-08-11,12:15,masked,55,6,
2026-08-11,12:00,masked,53,6,
2026-08-11,11:45,masked,53,7,
2026-08-11,11:30,masked,52,7,
2026-08-11,11:15,masked,53,6,
2026-08-11,11:00,masked,81,7,
2026-08-11,10:45,masked,95,8,
2026-08-11,10:30,masked,126,6,
2026-08-11,10:15,masked,119,8,
2026-08-11,10:00,masked,83,7,
2026-08-11,09:45,masked,136,10,
2026-08-11,09:30,masked,241,9,
2026-08-11,09:15,masked,434,11,
2026-08-11,09:00,masked,158,11,
2026-08-11,08:45,masked,399,10,
2026-08-11,08:30,masked,393,9,
2026-08-11,08:15,masked,392,9,
2026-08-11,08:00,masked,416,9,
2026-08-11,07:45,masked,379,7,
2026-08-11,07:30,masked,374,8,
2026-08-11,07:15,masked,372,8,
2026-08-11,07:00,masked,391,8,
2026-08-11,06:45,masked,390,8,
2026-08-11,06:30,masked,393,8,
2026-08-11,06:15,masked,471,10,
2026-08-11,06:00,masked,444,10,
2026-08-12,23:00,live,32,0,
2026-08-12,22:45,live,29,0,
2026-08-12,22:30,live,62,1,
2026-08-12,22:15,live,85,1,
2026-08-12,22:00,live,61,1,
2026-08-12,21:45,live,61,1,
2026-08-12,21:30,live,29,0,
2026-08-12,21:15,live,29,1,
2026-08-12,21:00,live,30,3,
2026-08-12,20:45,live,55,3,
2026-08-12,20:30,live,30,3,
2026-08-12,20:15,live,30,3,
2026-08-12,20:00,live,30,3,
2026-08-12,19:45,live,32,2,
2026-08-12,19:30,live,32,2,
2026-08-12,19:15,live,58,1,
2026-08-12,19:00,live,32,1,
2026-08-12,18:45,live,32,1,
2026-08-12,18:30,live,30,3,
2026-08-12,18:15,live,30,2,
2026-08-12,18:00,live,34,2,
2026-08-12,17:45,live,60,2,
2026-08-12,17:30,live,35,2,
2026-08-12,17:15,live,36,3,
2026-08-12,17:00,live,36,3,
2026-08-12,16:45,live,36,3,
2026-08-12,16:30,live,36,3,
2026-08-12,16:15,live,60,5,
2026-08-12,16:00,live,35,4,
2026-08-12,15:45,live,35,2,
2026-08-12,15:30,live,35,2,
2026-08-12,15:15,live,35,2,
2026-08-12,15:00,live,35,3,
2026-08-12,14:45,live,60,3,
2026-08-12,14:30,live,35,2,
2026-08-12,14:15,live,35,3,
2026-08-12,14:00,live,35,3,
2026-08-12,13:45,live,35,3,
2026-08-12,13:30,live,38,3,
2026-08-12,13:15,live,63,3,
2026-08-12,13:00,live,41,4,
2026-08-12,12:45,live,41,4,
2026-08-12,12:30,live,36,3,
2026-08-12,12:15,live,36,3,
2026-08-12,12:00,live,56,3,
2026-08-12,11:45,live,62,3,
2026-08-12,11:30,live,36,3,
2026-08-12,11:15,live,37,2,
2026-08-12,11:00,live,37,2,
2026-08-12,10:45,live,151,4,
2026-08-12,10:30,live,221,5,
2026-08-12,10:15,live,245,5,
2026-08-12,10:00,live,219,4,
2026-08-12,09:45,live,242,4,
2026-08-12,09:30,live,251,5,
2026-08-12,09:15,live,74,6,
2026-08-12,09:00,live,60,6,
2026-08-12,08:45,live,78,5,
2026-08-12,08:30,live,53,5,
2026-08-12,08:15,live,136,5,
2026-08-12,08:00,live,133,4,
2026-08-12,07:45,live,260,5,
2026-08-12,07:30,live,160,5,
2026-08-12,07:15,live,190,6,
2026-08-12,07:00,live,162,5,
2026-08-12,06:45,live,161,6,
2026-08-12,06:30,live,161,6,
2026-08-12,06:15,live,161,7,
2026-08-12,06:00,live,161,8,
2026-08-12,23:00,masked,54,0,
2026-08-12,22:45,masked,29,0,
2026-08-12,22:30,masked,56,1,
2026-08-12,22:15,masked,56,1,
2026-08-12,22:00,masked,56,1,
2026-08-12,21:45,masked,53,0,
2026-08-12,21:30,masked,29,0,
2026-08-12,21:15,masked,29,1,
2026-08-12,21:00,masked,29,3,
2026-08-12,20:45,masked,29,2,
2026-08-12,20:30,masked,29,2,
2026-08-12,20:15,masked,56,2,
2026-08-12,20:00,masked,29,2,
2026-08-12,19:45,masked,33,1,
2026-08-12,19:30,masked,33,1,
2026-08-12,19:15,masked,33,2,
2026-08-12,19:00,masked,33,2,
2026-08-12,18:45,masked,59,2,
2026-08-12,18:30,masked,30,3,
2026-08-12,18:15,masked,30,2,
2026-08-12,18:00,masked,30,2,
2026-08-12,17:45,masked,33,2,
2026-08-12,17:30,masked,33,2,
2026-08-12,17:15,masked,56,2,
2026-08-12,17:00,masked,31,2,
2026-08-12,16:45,masked,31,2,
2026-08-12,16:30,masked,30,2,
2026-08-12,16:15,masked,31,4,
2026-08-12,16:00,masked,31,3,
2026-08-12,15:45,masked,59,1,
2026-08-12,15:30,masked,31,1,
2026-08-12,15:15,masked,31,1,
2026-08-12,15:00,masked,31,2,
2026-08-12,14:45,masked,31,2,
2026-08-12,14:30,masked,31,1,
2026-08-12,14:15,masked,57,2,
2026-08-12,14:00,masked,31,2,
2026-08-12,13:45,masked,31,2,
2026-08-12,13:30,masked,33,2,
2026-08-12,13:15,masked,33,2,
2026-08-12,13:00,masked,33,2,
2026-08-12,12:45,masked,62,3,
2026-08-12,12:30,masked,32,2,
2026-08-12,12:15,masked,32,2,
2026-08-12,12:00,masked,52,2,
2026-08-12,11:45,masked,33,2,
2026-08-12,11:30,masked,33,1,
2026-08-12,11:15,masked,58,1,
2026-08-12,11:00,masked,34,1,
2026-08-12,10:45,masked,144,4,
2026-08-12,10:30,masked,226,5,
2026-08-12,10:15,masked,226,5,
2026-08-12,10:00,masked,226,4,
2026-08-12,09:45,masked,263,3,
2026-08-12,09:30,masked,246,4,
2026-08-12,09:15,masked,69,5,
2026-08-12,09:00,masked,56,5,
2026-08-12,08:45,masked,48,3,
2026-08-12,08:30,masked,48,3,
2026-08-12,08:15,masked,72,4,
2026-08-12,08:00,masked,48,3,
2026-08-12,07:45,masked,174,4,
2026-08-12,07:30,masked,77,4,
2026-08-12,07:15,masked,77,5,
2026-08-12,07:00,masked,76,4,
2026-08-12,06:45,masked,78,4,
2026-08-12,06:30,masked,104,4,
2026-08-12,06:15,masked,79,5,
2026-08-12,06:00,masked,79,6,
2026-08-13,23:00,live,36,1,
2026-08-13,22:45,live,32,3,
2026-08-13,22:30,live,57,2,
2026-08-13,22:15,live,33,1,
2026-08-13,22:00,live,33,1,
2026-08-13,21:45,live,33,2,
2026-08-13,21:30,live,33,1,
2026-08-13,21:15,live,61,2,
2026-08-13,21:00,live,38,3,
2026-08-13,20:45,live,39,3,
2026-08-13,20:30,live,39,3,
2026-08-13,20:15,live,47,4,
2026-08-13,20:00,live,72,4,
2026-08-13,19:45,live,46,4,
2026-08-13,19:30,live,45,4,
2026-08-13,19:15,live,46,4,
2026-08-13,19:00,live,46,5,
2026-08-13,18:45,live,71,5,
2026-08-13,18:30,live,49,5,
2026-08-13,18:15,live,49,6,
2026-08-13,18:00,live,46,4,
2026-08-13,17:45,live,43,4,
2026-08-13,17:30,live,69,4,
2026-08-13,17:15,live,43,3,
2026-08-13,17:00,live,43,4,
2026-08-13,16:45,live,46,4,
2026-08-13,16:30,live,46,4,
2026-08-13,16:15,live,69,4,
2026-08-13,16:00,live,43,3,
2026-08-13,15:45,live,44,3,
2026-08-13,15:30,live,51,4,
2026-08-13,15:15,live,47,4,
2026-08-13,15:00,live,69,5,
2026-08-13,14:45,live,44,4,
2026-08-13,14:30,live,44,3,
2026-08-13,14:15,live,42,3,
2026-08-13,14:00,live,58,5,
2026-08-13,13:45,live,80,6,
2026-08-13,13:30,live,56,5,
2026-08-13,13:15,live,58,6,
2026-08-13,13:00,live,58,6,
2026-08-13,12:45,live,58,5,
2026-08-13,12:30,live,70,5,
2026-08-13,12:15,live,44,4,
2026-08-13,12:00,live,41,4,
2026-08-13,11:45,live,122,5,
2026-08-13,11:30,live,118,6,
2026-08-13,11:15,live,142,5,
2026-08-13,11:00,live,118,5,
2026-08-13,10:45,live,118,5,
2026-08-13,10:30,live,255,8,
2026-08-13,10:15,live,185,7,
2026-08-13,10:00,live,283,7,
2026-08-13,09:45,live,221,7,
2026-08-13,09:30,live,232,9,
2026-08-13,09:15,live,325,11,
2026-08-13,09:00,live,411,8,
2026-08-13,08:45,live,382,9,
2026-08-13,08:30,live,401,10,
2026-08-13,08:15,live,478,10,
2026-08-13,08:00,live,500,9,
2026-08-13,07:45,live,389,9,
2026-08-13,07:30,live,434,10,
2026-08-13,07:15,live,407,10,
2026-08-13,07:00,live,412,9,
2026-08-13,06:45,live,411,9,
2026-08-13,06:30,live,411,9,
2026-08-13,06:15,live,438,9,
2026-08-13,06:00,live,443,9,
2026-08-13,23:00,masked,32,1,
2026-08-13,22:45,masked,33,2,
2026-08-13,22:30,masked,33,1,
2026-08-13,22:15,masked,58,0,
2026-08-13,22:00,masked,32,0,
2026-08-13,21:45,masked,32,1,
2026-08-13,21:30,masked,33,0,
2026-08-13,21:15,masked,37,1,
2026-08-13,21:00,masked,63,2,
2026-08-13,20:45,masked,38,2,
2026-08-13,20:30,masked,39,2,
2026-08-13,20:15,masked,45,3,
2026-08-13,20:00,masked,46,3,
2026-08-13,19:45,masked,72,3,
2026-08-13,19:30,masked,45,3,
2026-08-13,19:15,masked,45,3,
2026-08-13,19:00,masked,46,4,
2026-08-13,18:45,masked,46,4,
2026-08-13,18:30,masked,74,4,
2026-08-13,18:15,masked,49,5,
2026-08-13,18:00,masked,46,3,
2026-08-13,17:45,masked,43,3,
2026-08-13,17:30,masked,43,3,
2026-08-13,17:15,masked,69,2,
2026-08-13,17:00,masked,43,3,
2026-08-13,16:45,masked,45,3,
2026-08-13,16:30,masked,47,3,
2026-08-13,16:15,masked,43,3,
2026-08-13,16:00,masked,68,2,
2026-08-13,15:45,masked,43,2,
2026-08-13,15:30,masked,49,3,
2026-08-13,15:15,masked,47,3,
2026-08-13,15:00,masked,44,4,
2026-08-13,14:45,masked,69,3,
2026-08-13,14:30,masked,44,2,
2026-08-13,14:15,masked,42,2,
2026-08-13,14:00,masked,55,4,
2026-08-13,13:45,masked,55,5,
2026-08-13,13:30,masked,81,4,
2026-08-13,13:15,masked,58,5,
2026-08-13,13:00,masked,58,5,
2026-08-13,12:45,masked,58,4,
2026-08-13,12:30,masked,45,4,
2026-08-13,12:15,masked,70,3,
2026-08-13,12:00,masked,41,3,
2026-08-13,11:45,masked,117,4,
2026-08-13,11:30,masked,118,5,
2026-08-13,11:15,masked,117,4,
2026-08-13,11:00,masked,118,4,
2026-08-13,10:45,masked,144,4,
2026-08-13,10:30,masked,248,7,
2026-08-13,10:15,masked,185,6,
2026-08-13,10:00,masked,257,6,
2026-08-13,09:45,masked,221,6,
2026-08-13,09:30,masked,253,8,
2026-08-13,09:15,masked,326,10,
2026-08-13,09:00,masked,410,7,
2026-08-13,08:45,masked,346,8,
2026-08-13,08:30,masked,399,9,
2026-08-13,08:15,masked,503,9,
2026-08-13,08:00,masked,499,8,
2026-08-13,07:45,masked,391,8,
2026-08-13,07:30,masked,408,9,
2026-08-13,07:15,masked,407,9,
2026-08-13,07:00,masked,437,8,
2026-08-13,06:45,masked,412,8,
2026-08-13,06:30,masked,411,8,
2026-08-13,06:15,masked,411,8,
2026-08-13,06:00,masked,440,8,
2026-08-14,23:00,live,62,0,
2026-08-14,22:45,live,34,0,
2026-08-14,22:30,live,34,0,
2026-08-14,22:15,live,34,1,
2026-08-14,22:00,live,60,1,
2026-08-14,21:45,live,35,1,
2026-08-14,21:30,live,34,2,
2026-08-14,21:15,live,34,1,
2026-08-14,21:00,live,35,0,
2026-08-14,20:45,live,62,0,
2026-08-14,20:30,live,35,0,
2026-08-14,20:15,live,76,1,
2026-08-14,20:00,live,77,1,
2026-08-14,19:45,live,102,1,
2026-08-14,19:30,live,81,6,
2026-08-14,19:15,live,81,6,
2026-08-14,19:00,live,81,5,
2026-08-14,18:45,live,81,6,
2026-08-14,18:30,live,118,9,
2026-08-14,18:15,live,51,9,
2026-08-14,18:00,live,53,7,
2026-08-14,17:45,live,87,6,
2026-08-14,17:30,live,109,4,
2026-08-14,17:15,live,83,4,
2026-08-14,17:00,live,105,5,
2026-08-14,16:45,live,112,5,
2026-08-14,16:30,live,110,4,
2026-08-14,16:15,live,84,3,
2026-08-14,16:00,live,83,3,
2026-08-14,15:45,live,83,2,
2026-08-14,15:30,live,86,3,
2026-08-14,15:15,live,112,3,
2026-08-14,15:00,live,85,3,
2026-08-14,14:45,live,98,4,
2026-08-14,14:30,live,99,6,
2026-08-14,14:15,live,137,7,
2026-08-14,14:00,live,109,8,
2026-08-14,13:45,live,94,8,
2026-08-14,13:30,live,94,7,
2026-08-14,13:15,live,85,11,
2026-08-14,13:00,live,135,10,
2026-08-14,12:45,live,158,13,
2026-08-14,12:30,live,240,15,
2026-08-14,12:15,live,241,15,
2026-08-14,12:00,live,194,14,
2026-08-14,11:45,live,199,15,
2026-08-14,11:30,live,221,14,
2026-08-14,11:15,live,268,17,
2026-08-14,11:00,live,255,14,
2026-08-14,10:45,live,331,15,
2026-08-14,10:30,live,292,14,
2026-08-14,10:15,live,375,14,
2026-08-14,10:00,live,377,15,
2026-08-14,09:45,live,407,15,
2026-08-14,09:30,live,455,13,
2026-08-14,09:15,live,440,16,
2026-08-14,09:00,live,449,17,
2026-08-14,08:45,live,271,21,
2026-08-14,08:30,live,329,20,
2026-08-14,08:15,live,382,18,
2026-08-14,08:00,live,388,17,
2026-08-14,07:45,live,315,16,
2026-08-14,07:30,live,411,15,
2026-08-14,07:15,live,523,15,
2026-08-14,07:00,live,521,14,
2026-08-14,06:45,live,425,15,
2026-08-14,06:30,live,523,14,
2026-08-14,06:15,live,554,16,
2026-08-14,06:00,live,523,16,
2026-08-14,23:00,masked,35,0,
2026-08-14,22:45,masked,34,0,
2026-08-14,22:30,masked,59,0,
2026-08-14,22:15,masked,34,1,
2026-08-14,22:00,masked,34,1,
2026-08-14,21:45,masked,34,2,
2026-08-14,21:30,masked,35,2,
2026-08-14,21:15,masked,61,2,
2026-08-14,21:00,masked,35,1,
2026-08-14,20:45,masked,34,0,
2026-08-14,20:30,masked,35,0,
2026-08-14,20:15,masked,102,1,
2026-08-14,20:00,masked,76,1,
2026-08-14,19:45,masked,76,2,
2026-08-14,19:30,masked,81,6,
2026-08-14,19:15,masked,81,6,
2026-08-14,19:00,masked,108,6,
2026-08-14,18:45,masked,81,6,
2026-08-14,18:30,masked,88,9,
2026-08-14,18:15,masked,51,9,
2026-08-14,18:00,masked,116,7,
2026-08-14,17:45,masked,87,6,
2026-08-14,17:30,masked,84,4,
2026-08-14,17:15,masked,84,4,
2026-08-14,17:00,masked,109,5,
2026-08-14,16:45,masked,147,5,
2026-08-14,16:30,masked,85,4,
2026-08-14,16:15,masked,84,3,
2026-08-14,16:00,masked,84,3,
2026-08-14,15:45,masked,108,2,
2026-08-14,15:30,masked,86,3,
2026-08-14,15:15,masked,85,3,
2026-08-14,15:00,masked,87,4,
2026-08-14,14:45,masked,124,4,
2026-08-14,14:30,masked,96,6,
2026-08-14,14:15,masked,111,7,
2026-08-14,14:00,masked,110,8,
2026-08-14,13:45,masked,90,8,
2026-08-14,13:30,masked,123,8,
2026-08-14,13:15,masked,85,12,
2026-08-14,13:00,masked,107,10,
2026-08-14,12:45,masked,158,13,
2026-08-14,12:30,masked,264,15,
2026-08-14,12:15,masked,241,15,
2026-08-14,12:00,masked,118,15,
2026-08-14,11:45,masked,198,16,
2026-08-14,11:30,masked,221,15,
2026-08-14,11:15,masked,296,17,
2026-08-14,11:00,masked,254,14,
2026-08-14,10:45,masked,301,15,
